Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	de	dist	cap4_enhancer_no	fantom5_enhancer_no	UNIPROT	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	DE	weight	pp	num
ENSG00000140044	JDP2	chr14	gene	75894419	75940814	+	ENSG00000140044.8	protein_coding	KNOWN	2	JDP2	JDP2	rs3742785	chr14	75373034	0.906	521385	163	13	A0A024R6D7	0	0	15	0.0471698113207547	0.0734208367514356	0.609105824446267	1	0.0668580803937654	1	0.972518457752256	0.523629482780228	9.41619585687382e-05	5
ENSG00000167476	JSRP1	chr19	gene	2252250	2256422	-	ENSG00000167476.4	protein_coding	KNOWN	3	JSRP1	JSRP1	rs55818311	chr19	2341047	0.231303923905632	84625	14	1	Q96MG2	0	0	0	0.470877768662838	0.687448728465956	0.139458572600492	1	1	1	0.314191960623462	3.12773883273164	0.00032015065913371	17
ENSG00000143543	JTB	chr1	gene	153946745	153950164	-	ENSG00000143543.10	protein_coding	KNOWN	2	JTB	JTB	rs1630500,rs114138760	chr1	154855055	0.162	904891	67	1	O76095	6	4	23	0.470877768662838	0.401148482362592	0.907711238720262	0.123872026251025	0.0246103363412633	0.112387202625103	0.219031993437244	3.70387273373754	0.000470809792843691	25
ENSG00000173801	JUP	chr17	gene	39775692	39943183	-	ENSG00000173801.11	protein_coding	KNOWN	2	JUP	JUP	rs12951632	chr17	40741013	0.0336	797830	36	10	A0A0S2Z487	0	1	0	0.0717801476620181	0.556193601312551	0.837571780147662	1	1	0.237079573420837	0.0799835931091058	2.70318206279408	0.00218455743879473	116
ENSG00000120071	KANSL1	chr17	gene	44107282	44302733	-	ENSG00000120071.8	protein_coding	KNOWN	2	KANSL1	KANSL1	rs17577094,rs8070723,rs199533,rs393152,rs17649553,rs62053943,rs117615688,rs11658976,rs17686238,rs9912362,rs7221167,rs7225002,rs199453,rs12185268,rs199515,rs2942168,rs365825	chr17	44187492	0.113	113666	109	0	Q7Z3B3	14	14	4	1	0.207957342083675	0.178835110746514	0.0393765381460213	0.225184577522559	0.0233798195242002	0.158736669401148	6.796384802277	0.0023728813559322	126
ENSG00000108773	KAT2A	chr17	gene	40265126	40273376	-	ENSG00000108773.5	protein_coding	KNOWN	2	KAT2A	KAT2A	rs12951632	chr17	40741013	0.758	467637	18	0	Q92830	0	0	8	1	0.666119770303528	0.559885151763741	1	0.136587366694011	1	0.923297785069729	0.659827071556641	0.000357815442561205	19
ENSG00000103510	KAT8	chr16	gene	31127075	31142714	+	ENSG00000103510.14	protein_coding	KNOWN	1	KAT8	KAT8	rs14235,rs11150601	chr16	31121793	0.294	5282	72	0	Q9H7Z6	7	0	24	1	0.370385561936013	0.0123051681706317	0.102132895816243	0.0213289581624282	1	0.426579163248564	7.53117365986137	0.00167608286252354	89
ENSG00000107821	KAZALD1	chr10	gene	102820999	102827888	+	ENSG00000107821.8	protein_coding	KNOWN	2	KAZALD1	KAZALD1	rs10748818	chr10	104015279	0.721482248925446	1194280	36	0	Q96I82	0	10	1	1	0.556193601312551	0.997128794093519	1	0.363002461033634	0.0377358490566038	0.905660377358491	0.101966238369324	0	0
ENSG00000170049	KCNAB3	chr17	gene	7825177	7833121	-	ENSG00000170049.5	protein_coding	KNOWN	2	KCNAB3	KCNAB3	rs12600861	chr17	7355621	0.794	477500	67	1	O43448	1	0	1	0.470877768662838	0.401148482362592	0.567678424938474	0.344954881050041	0.363002461033634	1	0.934782608695652	1.6979831047274	0.000169491525423729	9
ENSG00000089558	KCNH4	chr17	gene	40308910	40333296	-	ENSG00000089558.2	protein_coding	KNOWN	3	KCNH4	KCNH4	rs12951632	chr17	40741013	0.726202325182467	407717	129	0	Q9UQ05	3	0	2	1	0.150943396226415	0.490155865463495	0.262920426579163	0.312551271534044	1	0.908121410992617	2.14531289556879	0.000169491525423729	9
ENSG00000183960	KCNH8	chr3	gene	19189946	19577138	+	ENSG00000183960.4	protein_coding	KNOWN	2	KCNH8	KCNH8	rs73038319,rs4073221	chr3	18361759	0.000373	828187	28	2	Q96L42	0	15	0	0.334700574241181	0.609105824446267	0.858490566037736	1	1	0.0213289581624282	0.0110746513535685	4.6556760316321	0.000583804143126177	31
ENSG00000120049	KCNIP2	chr10	gene	103585731	103603677	-	ENSG00000120049.12	protein_coding	KNOWN	2	KCNIP2	KCNIP2	rs10748818	chr10	104015279	0.414363497023928	411602	100	1	B3KSZ5	13	1	26	0.470877768662838	0.246923707957342	0.495898277276456	0.0434782608695652	0.0172272354388843	0.237079573420837	0.632895816242822	4.29432813303363	0.000338983050847458	18
ENSG00000115041	KCNIP3	chr2	gene	95963052	96051825	+	ENSG00000115041.8	protein_coding	KNOWN	2	KCNIP3	KCNIP3	rs2042477	chr2	96000943	0.35	37891	0	5	Q9Y2W7	1	2	0	0.158326497128794	1	0.0754716981132075	0.344954881050041	1	0.188269073010664	0.529122231337162	4.284875015186	0.0011864406779661	63
ENSG00000157551	KCNJ15	chr21	gene	39529128	39673748	+	ENSG00000157551.12	protein_coding	KNOWN	2	KCNJ15	KCNJ15	rs2248244	chr21	38852361	0.358720268940669	676767	0	16	Q99712	0	0	0	0.0340442986054143	1	0.748154224774405	1	1	1	0.54388843314192	0.899157278702349	0.000169491525423729	9
ENSG00000157542	KCNJ6	chr21	gene	38996789	39288749	-	ENSG00000157542.7	protein_coding	KNOWN	2	KCNJ6	KCNJ6	rs2248244	chr21	38852361	0.0958135452626099	436388	118	2	P48051	29	0	0	0.334700574241181	0.178424938474159	0.528712059064807	0.0102543068088597	1	1	0.141509433962264	7.1727576852849	0.00156308851224105	83
ENSG00000100433	KCNK10	chr14	gene	88649113	88793251	-	ENSG00000100433.11	protein_coding	KNOWN	2	KCNK10	KCNK10	rs979812,rs8005172	chr14	88464264	0.162	320639	61	5	P57789	3	9	1	0.158326497128794	0.433141919606235	0.404429860541427	0.262920426579163	0.363002461033634	0.0475799835931091	0.219031993437244	3.75971827964015	0.000451977401129943	24
ENSG00000143603	KCNN3	chr1	gene	154679902	154842756	-	ENSG00000143603.11	protein_coding	KNOWN	2	KCNN3	KCNN3	rs1630500,rs35749011,rs114138760,rs76763715,rs2230288	chr1	154855055	0.65	12299	93	2	A0A087WYJ0	6	3	2	0.334700574241181	0.278096800656276	0.0262510254306809	0.123872026251025	0.312551271534044	0.140689089417555	0.865873666940115	5.87257278154079	0.000998116760828625	53
ENSG00000185760	KCNQ5	chr6	gene	73331520	73908574	+	ENSG00000185760.10	protein_coding	KNOWN	1	KCNQ5	KCNQ5	rs12528068	chr6	72487762	0.0756852616937138	843758	167	2	Q9NR82	26	0	0	0.334700574241181	0.0668580803937654	0.867924528301887	0.0131255127153404	1	1	0.12428219852338	6.56004842883636	0.00146892655367232	78
ENSG00000198553	KCNRG	chr13	gene	50589390	50595058	+	ENSG00000198553.4	protein_coding	KNOWN	2	KCNRG	KCNRG	rs9568188	chr13	49927732	0.983	661658	183	0	Q8N5I3	0	0	0	1	0.0418375717801477	0.73461853978671	1	1	1	0.99630844954881	0.312102289019549	7.53295668549906e-05	4
ENSG00000170745	KCNS3	chr2	gene	18059114	18542882	+	ENSG00000170745.7	protein_coding	KNOWN	2	KCNS3	KCNS3	rs76116224	chr2	18147848	0.139	88734	58	0	Q9BQ31	0	0	0	1	0.452830188679245	0.143560295324036	1	1	1	0.185808039376538	3.62404134011594	0.000659133709981168	35
ENSG00000213859	KCTD11	chr17	gene	7255208	7258258	+	ENSG00000213859.3	protein_coding	KNOWN	2	KCTD11	KCTD11	rs12600861	chr17	7355621	0.29	100413	47	1	A0A158RFT7	0	0	15	0.470877768662838	0.507793273174733	0.163658736669401	1	0.0668580803937654	1	0.421246923707957	2.67450799326401	0.000395480225988701	21
ENSG00000174943	KCTD13	chr16	gene	29916333	29938356	-	ENSG00000174943.5	protein_coding	KNOWN	2	KCTD13	KCTD13	rs2904880,rs11150601	chr16	28944396	0.975	993960	0	1	Q8WZ19	11	2	0	0.470877768662838	1	0.965135356849877	0.0586546349466776	1	0.188269073010664	0.992616899097621	2.87898609198565	0.000527306967984934	28
ENSG00000243335	KCTD7	chr7	gene	66093868	66276446	+	ENSG00000243335.3	protein_coding	KNOWN	1	KCTD7	KCTD7	rs76949143	chr7	66009851	0.0553	84017	86	11	Q96MP8	0	0	1	0.0607054963084495	0.311730926989336	0.138638228055783	1	0.363002461033634	1	0.104593929450369	4.23355717944099	0.000546139359698682	29
ENSG00000132510	KDM6B	chr17	gene	7743222	7758114	+	ENSG00000132510.6	protein_coding	KNOWN	2	KDM6B	KDM6B	rs12600861	chr17	7355621	0.220233320044073	387601	56	10	O15054	4	0	8	0.0717801476620181	0.461853978671042	0.465955701394586	0.189909762100082	0.136587366694011	1	0.294503691550451	3.6473347077081	0.000659133709981168	35
ENSG00000198920	KIAA0753	chr17	gene	6481468	6544247	-	ENSG00000198920.4	protein_coding	KNOWN	2	KIAA0753	KIAA0753	rs12600861	chr17	7355621	0.0162	811374	38	0	Q2KHM9	0	0	0	1	0.547169811320755	0.847005742411813	1	1	1	0.0537325676784249	3.08978379148615	0.000659133709981168	35
ENSG00000132680	KIAA0907	chr1	gene	155882834	155904191	-	ENSG00000132680.6	protein_coding	KNOWN	2	KIAA0907	KIAA0907	rs35749011,rs114138760,rs76763715,rs35643925,rs34372695,rs2230288	chr1	155135036	0.946	125846	132	4	NA	12	15	7	0.203855619360131	0.145611156685808	0.192780968006563	0.0512715340442986	0.15422477440525	0.0213289581624282	0.985643970467596	4.63128026238078	0.000338983050847458	18
ENSG00000122733	KIAA1045	chr9	gene	34957484	34984679	+	ENSG00000122733.9	protein_coding	KNOWN	2	KIAA1045	KIAA1045	rs6476434	chr9	34046391	0.200943387020683	911093	143	2	NA	1	0	0	0.334700574241181	0.114848236259229	0.913863822805578	0.344954881050041	1	1	0.26825266611977	2.47024131764633	0.000112994350282486	6
ENSG00000164976	KIAA1161	chr9	gene	34366668	34376851	-	ENSG00000164976.7	protein_coding	KNOWN	2	KIAA1161	KIAA1161	rs6476434	chr9	34046391	0.371	330460	82	1	NA	8	7	0	0.470877768662838	0.327317473338802	0.413863822805578	0.0877768662838392	1	0.0627563576702215	0.566447908121411	3.8835457413389	5.64971751412429e-05	3
ENSG00000174718	C12orf35	chr12	gene	32112304	32146039	+	ENSG00000174718.7	protein_coding	KNOWN	2	C12orf35	KIAA1551	rs181609621	chr12	32810759	0.0325	698455	145	0	NA	4	2	12	1	0.111566858080394	0.766611977030353	0.189909762100082	0.0918785890073831	0.188269073010664	0.0779327317473339	4.47888999642137	0.000131826741996234	7
ENSG00000173214	KIAA1919	chr6	gene	111580551	111592370	+	ENSG00000173214.5	protein_coding	KNOWN	2	KIAA1919	KIAA1919	rs997368	chr6	112243291	0.310741367851495	662740	47	1	NA	0	0	12	0.470877768662838	0.507793273174733	0.735849056603774	1	0.0918785890073831	1	0.451599671862182	1.10168944074101	3.76647834274953e-05	2
ENSG00000186185	KIF18B	chr17	gene	43003360	43025082	-	ENSG00000186185.7	protein_coding	KNOWN	3	KIF18B	KIF18B	rs393152,rs17649553,rs2269906,rs850738,rs62053943,rs117615688,rs17686238,rs9912362,rs7221167,rs12185268,rs2942168,rs365825	chr17	43719143	0.579694132102166	392191	62	0	A0A0C4DGP2	0	0	0	1	0.430270713699754	0.472518457752256	1	1	1	0.811320754716981	0.95877026664394	0.000244821092278719	13
ENSG00000139116	KIF21A	chr12	gene	39687030	39837192	-	ENSG00000139116.12	protein_coding	KNOWN	2	KIF21A	KIF21A	rs76904798,rs34637584,rs34778348,rs1491942,rs1384236,rs28903073	chr12	40614434	0.528	621192	35	0	Q7Z4S6	5	5	0	1	0.565627563576702	0.705906480721903	0.156685808039377	1	0.0918785890073831	0.764150943396226	2.47077515470395	0.000941619585687382	50
ENSG00000079616	KIF22	chr16	gene	29802040	29816706	+	ENSG00000079616.8	protein_coding	KNOWN	2	KIF22	KIF22	rs2904880	chr16	28944396	0.789	857644	0	0	A0A024R632	0	0	0	1	1	0.87571780147662	1	1	1	0.932321575061526	0.202788870567166	0	0
ENSG00000186638	KIF24	chr9	gene	34252379	34329198	-	ENSG00000186638.9	protein_coding	KNOWN	2	KIF24	KIF24	rs6476434	chr9	34046391	0.238852473262032	282807	0	0	Q5T7B8	0	0	0	1	1	0.366694011484824	1	1	1	0.329368334700574	2.11380613096216	0.000188323917137476	10
ENSG00000237649	KIFC1	chr6	gene	33359313	33377701	+	ENSG00000237649.3	protein_coding	KNOWN	2	KIFC1	KIFC1	rs3129882,rs9275326,rs112485576,rs2395163,rs17425622	chr6	32409530	0.170891930649101	692653	154	0	A0A024RCS7	3	3	0	1	0.0963904840032814	0.760869565217391	0.262920426579163	1	0.140689089417555	0.230106644790812	3.07840959263875	0.000376647834274953	20
ENSG00000129911	KLF16	chr19	gene	1852399	1863564	-	ENSG00000129911.3	protein_coding	KNOWN	3	KLF16	KLF16	rs55818311	chr19	2341047	0.219	477483	100	8	Q9BXK1	0	0	32	0.0980311730926989	0.246923707957342	0.56726825266612	1	0.0106644790812141	1	0.291222313371616	1.80059131838231	0.000376647834274953	20
ENSG00000162873	KLHDC8A	chr1	gene	205305220	205326166	-	ENSG00000162873.9	protein_coding	KNOWN	2	KLHDC8A	KLHDC8A	rs823118,rs11557080	chr1	205723572	0.241668580390679	397406	66	2	A0A024R981	0	1	0	0.334700574241181	0.406890894175554	0.478671041837572	1	1	0.237079573420837	0.33552091878589	1.82881265119313	0.000131826741996234	7
ENSG00000185909	KLHDC8B	chr3	gene	49209044	49213918	+	ENSG00000185909.9	protein_coding	KNOWN	2	KLHDC8B	KLHDC8B	rs12497850	chr3	48748989	0.194295478210662	460055	109	0	A0A024R2X4	4	0	11	1	0.207957342083675	0.552912223133716	0.189909762100082	0.100492206726825	1	0.257998359310911	3.60856432786472	5.64971751412429e-05	3
ENSG00000162755	KLHDC9	chr1	gene	161068151	161070136	+	ENSG00000162755.9	protein_coding	KNOWN	2	KLHDC9	KLHDC9	rs6658353	chr1	161469054	0.57426721862251	400903	80	0	Q8NEP7	0	0	0	1	0.335110746513536	0.482362592288761	1	1	1	0.808039376538146	0.942203669891827	0	0
ENSG00000161594	KLHL10	chr17	gene	39991937	40004636	+	ENSG00000161594.5	protein_coding	KNOWN	2	KLHL10	KLHL10	rs12951632	chr17	40741013	0.561103649299072	749076	87	1	A0A140VJM8	0	1	0	0.470877768662838	0.30557834290402	0.803117309269893	1	1	0.237079573420837	0.794503691550451	0.449292133584982	1.88323917137476e-05	1
ENSG00000178502	KLHL11	chr17	gene	40009797	40021684	-	ENSG00000178502.4	protein_coding	KNOWN	2	KLHL11	KLHL11	rs12951632	chr17	40741013	0.225	719329	103	2	A0A024R1T8	0	2	0	0.334700574241181	0.23461853978671	0.779327317473339	1	1	0.188269073010664	0.301476620180476	1.44838695571507	0.000188323917137476	10
ENSG00000197705	KLHL14	chr18	gene	30252634	30352974	-	ENSG00000197705.4	protein_coding	KNOWN	3	KLHL14	KLHL14	rs1941685	chr18	31304318	0.253761089361316	951344	28	0	Q9P2G3	0	0	0	1	0.609105824446267	0.940114848236259	1	1	1	0.359310910582445	1.08532045131141	0.000131826741996234	7
ENSG00000114796	KLHL24	chr3	gene	183353356	183398733	+	ENSG00000114796.10	protein_coding	KNOWN	2	KLHL24	KLHL24	rs12637471,rs10513789,rs11711441,rs2270968,rs9858038	chr3	182762437	0.000799	532081	91	31	Q6TFL4	2	10	13	0.00533223954060705	0.284659557013946	0.621000820344545	0.315832649712879	0.0808039376538146	0.0377358490566038	0.0139458572600492	5.90153845666237	7.53295668549906e-05	4
ENSG00000172578	KLHL6	chr3	gene	183205319	183273477	-	ENSG00000172578.7	protein_coding	KNOWN	2	KLHL6	KLHL6	rs12637471,rs10513789,rs11711441,rs2270968,rs9858038	chr3	182762437	0.736452258051072	452202	167	36	Q8WZ60	0	0	17	0.00205086136177194	0.0668580803937654	0.5467596390484	1	0.0537325676784249	1	0.91304347826087	0.694717768068235	0.000131826741996234	7
ENSG00000122550	KLHL7	chr7	gene	23145353	23215040	+	ENSG00000122550.11	protein_coding	KNOWN	1	KLHL7	KLHL7	rs199347,rs199351,rs10256359	chr7	23293746	0.0257	21476	28	2	A8K364	9	1	10	0.334700574241181	0.609105824446267	0.0467596390484003	0.0771123872026251	0.110746513535685	0.237079573420837	0.0668580803937654	8.33040931809244	0.00207156308851224	110
ENSG00000103550	C16orf88	chr16	gene	19714902	19729557	-	ENSG00000103550.9	protein_coding	KNOWN	2	C16orf88	KNOP1	rs6497339,rs11343	chr16	19277493	0.382	450093	66	0	Q1ED39	17	57	0	1	0.406890894175554	0.54388843314192	0.0287120590648072	1	0.00205086136177194	0.582854799015587	4.69926638923138	0.000301318267419962	16
ENSG00000184445	KNTC1	chr12	gene	123011793	123110926	+	ENSG00000184445.6	protein_coding	KNOWN	1	KNTC1	KNTC1	rs11060180,rs10847864,rs12817488	chr12	123303586	0.222	284501	107	0	P50748	0	0	0	1	0.21780147662018	0.370385561936013	1	1	1	0.296964725184578	2.20735267427973	0.000715630885122411	38
ENSG00000114030	KPNA1	chr3	gene	122140796	122233792	-	ENSG00000114030.8	protein_coding	KNOWN	2	KPNA1	KPNA1	rs55961674	chr3	122196892	0.67	36900	75	12	P52294	2	1	5	0.0533223954060705	0.354799015586546	0.0726004922067268	0.315832649712879	0.194831829368335	0.237079573420837	0.878178835110746	3.90523139411241	0.0019774011299435	105
ENSG00000102753	KPNA3	chr13	gene	50273447	50367057	-	ENSG00000102753.5	protein_coding	KNOWN	2	KPNA3	KPNA3	rs9568188	chr13	49927732	0.229	439325	182	1	A0A024RDV7	0	0	3	0.470877768662838	0.042247744052502	0.532403609515997	1	0.264971287940935	1	0.309680065627564	1.80256897356937	0.000677966101694915	36
ENSG00000186432	KPNA4	chr3	gene	160212783	160283376	-	ENSG00000186432.4	protein_coding	KNOWN	1	KPNA4	KPNA4	rs1450522	chr3	161077630	0.0571	794254	22	4	O00629	6	1	1	0.203855619360131	0.639048400328138	0.835110746513536	0.123872026251025	0.363002461033634	0.237079573420837	0.108695652173913	4.48790070909215	0.00214689265536723	114
ENSG00000108424	KPNB1	chr17	gene	45726842	45760998	+	ENSG00000108424.4	protein_coding	KNOWN	2	KPNB1	KPNB1	rs199533,rs11658976,rs199453,rs199515	chr17	44828931	0.0149	860037	130	0	B7Z752	0	0	0	1	0.148892534864643	0.877768662838392	1	1	1	0.051681706316653	3.09302360511506	0.00305084745762712	162
ENSG00000184619	KRBA2	chr17	gene	8271955	8280029	-	ENSG00000184619.3	protein_coding	KNOWN	2	KRBA2	KRBA2	rs12600861	chr17	7355621	0.243	924408	103	1	A8MX02	3	0	3	0.470877768662838	0.23461853978671	0.922067268252666	0.262920426579163	0.264971287940935	1	0.337981952420016	2.50180373227993	0.000188323917137476	10
ENSG00000186847	KRT14	chr17	gene	39738531	39743173	-	ENSG00000186847.5	protein_coding	KNOWN	2	KRT14	KRT14	rs12951632	chr17	40741013	0.178001902105972	997840	66	8	P02533	0	0	0	0.0980311730926989	0.406890894175554	0.96636587366694	1	1	1	0.2383100902379	1.46839531845905	0.000263653483992467	14
ENSG00000186832	KRT16	chr17	gene	39766030	39769005	-	ENSG00000186832.3	protein_coding	KNOWN	2	KRT16	KRT16	rs12951632	chr17	40741013	0.21959544642811	972008	0	7	P08779	0	0	0	0.111977030352748	1	0.956521739130435	1	1	1	0.293273174733388	1.27110252991804	5.64971751412429e-05	3
ENSG00000128422	KRT17	chr17	gene	39775689	39781094	-	ENSG00000128422.10	protein_coding	KNOWN	2	KRT17	KRT17	rs12951632	chr17	40741013	0.442	959919	0	7	Q04695	0	0	0	0.111977030352748	1	0.944626743232157	1	1	1	0.673913043478261	0.45161960222448	1.88323917137476e-05	1
ENSG00000163463	KRTCAP2	chr1	gene	155141884	155159747	-	ENSG00000163463.6	protein_coding	KNOWN	2	KRTCAP2	KRTCAP2	rs1630500,rs35749011,rs114138760,rs76763715,rs35643925,rs34372695,rs2230288	chr1	154855055	0.809	24711	114	1	Q8N6L1	0	0	0	0.470877768662838	0.188679245283019	0.0529122231337162	1	1	1	0.938063986874487	3.00305802169798	0.000169491525423729	9
ENSG00000126777	KTN1	chr14	gene	56025790	56168244	+	ENSG00000126777.13	protein_coding	KNOWN	2	KTN1	KTN1	rs11158026	chr14	55348869	0.453947658198546	676921	82	0	A0A024R663	1	0	1	1	0.327317473338802	0.748974569319114	0.344954881050041	0.363002461033634	1	0.68785890073831	1.72756344717258	0.000772128060263654	41
ENSG00000112769	LAMA4	chr6	gene	112429963	112576141	-	ENSG00000112769.12	protein_coding	KNOWN	1	LAMA4	LAMA4	rs997368	chr6	112243291	0.133	332850	189	9	A0A0A0MQS9	0	0	0	0.0836751435602953	0.0377358490566038	0.416735028712059	1	1	1	0.178835110746514	2.59659574859497	0.000508474576271186	27
ENSG00000172037	LAMB2	chr3	gene	49158547	49170551	-	ENSG00000172037.8	protein_coding	KNOWN	2	LAMB2	LAMB2	rs12497850	chr3	48748989	0.827	421562	152	0	A0A024R319	3	0	2	1	0.100492206726825	0.508613617719442	0.262920426579163	0.312551271534044	1	0.944626743232157	2.06893591478321	0.000207156308851224	11
ENSG00000078081	LAMP3	chr3	gene	182840001	182881627	-	ENSG00000078081.3	protein_coding	KNOWN	1	LAMP3	LAMP3	rs12637471,rs10513789,rs11711441,rs2270968,rs9858038	chr3	182762437	0.00828	60352	135	1	Q9UQV4	1	0	1	0.470877768662838	0.138228055783429	0.105824446267432	0.344954881050041	0.363002461033634	1	0.0397867104183757	6.5345377067257	0.000979284369114878	52
ENSG00000116586	LAMTOR2	chr1	gene	156024543	156028301	+	ENSG00000116586.7	protein_coding	KNOWN	2	LAMTOR2	LAMTOR2	rs35749011,rs76763715,rs35643925,rs34372695,rs2230288	chr1	155135036	0.0283	5494	123	0	Q9Y2Q5	5	5	11	1	0.162838392124692	0.0127153404429861	0.156685808039377	0.100492206726825	0.0918785890073831	0.0709598031173093	8.86410052253415	0.00199623352165725	106
ENSG00000002549	LAP3	chr4	gene	17578815	17609595	+	ENSG00000002549.7	protein_coding	KNOWN	2	LAP3	LAP3	rs34025766	chr4	17968811	0.341	389996	36	2	P28838	7	7	8	0.334700574241181	0.556193601312551	0.468826907301066	0.102132895816243	0.136587366694011	0.0627563576702215	0.511894995898277	3.70863782093476	0.000470809792843691	25
ENSG00000174720	LARP7	chr4	gene	113558120	113578748	+	ENSG00000174720.11	protein_coding	KNOWN	1	LARP7	LARP7	rs13117519,rs78738012	chr4	114369065	0.127	802252	109	3	Q4G0J3	4	15	2	0.252666119770304	0.207957342083675	0.840442986054143	0.189909762100082	0.312551271534044	0.0213289581624282	0.173092698933552	3.5889604137625	0.00126177024482109	67
ENSG00000213658	LAT	chr16	gene	28996147	29002104	+	ENSG00000213658.5	protein_coding	KNOWN	2	LAT	LAT	rs2904880	chr16	28944396	0.326	51751	33	2	O43561	0	0	0	0.334700574241181	0.58039376538146	0.0988515176374077	1	1	1	0.482362592288761	3.04319555813321	0.000282485875706215	15
ENSG00000138136	LBX1	chr10	gene	102986733	102989551	-	ENSG00000138136.5	protein_coding	KNOWN	2	LBX1	LBX1	rs10748818	chr10	104015279	0.169769426100962	1025728	0	0	P52954	0	0	0	1	1	0.97292863002461	1	1	1	0.228465955701395	1.50381262003753	7.53295668549906e-05	4
ENSG00000178177	LCORL	chr4	gene	17844839	18023499	-	ENSG00000178177.9	protein_coding	KNOWN	2	LCORL	LCORL	rs34025766	chr4	17968811	0.166	54688	223	1	Q8N3X6	1	4	6	0.470877768662838	0.0135356849876948	0.102543068088597	0.344954881050041	0.173913043478261	0.112387202625103	0.223954060705496	4.83812837654355	0.000677966101694915	36
ENSG00000115850	LCT	chr2	gene	136545410	136594750	-	ENSG00000115850.4	protein_coding	KNOWN	2	LCT	LCT	rs6710823	chr2	135592381	0.182154504957498	1002369	306	0	P09848	0	0	0	1	0.000820344544708778	0.968826907301066	1	1	1	0.243232157506153	1.4454082243274	0.000112994350282486	6
ENSG00000198728	LDB1	chr10	gene	103867317	103880210	-	ENSG00000198728.6	protein_coding	KNOWN	2	LDB1	LDB1	rs10748818	chr10	104015279	0.491	135069	78	3	Q86U70	4	0	5	0.252666119770304	0.342493847415915	0.203855619360131	0.189909762100082	0.194831829368335	1	0.726004922067268	3.57174802437291	0.000790960451977401	42
ENSG00000169744	LDB2	chr4	gene	16503164	16900432	-	ENSG00000169744.8	protein_coding	KNOWN	1	LDB2	LDB2	rs11724635,rs4698412,rs4266290	chr4	15737101	0.935	1163084	141	5	O43679	1	0	0	0.158326497128794	0.118949958982773	0.993847415914684	0.344954881050041	1	1	0.979901558654635	1.09081640200837	0.000150659133709981	8
ENSG00000243709	LEFTY1	chr1	gene	226073982	226099082	-	ENSG00000243709.1	protein_coding	KNOWN	2	LEFTY1	LEFTY1	rs4653767	chr1	226916078	0.388947346324866	816996	121	1	O75610	0	0	0	0.470877768662838	0.167760459392945	0.851517637407711	1	1	1	0.595980311730927	0.678282712226371	1.88323917137476e-05	1
ENSG00000143768	LEFTY2	chr1	gene	226124298	226129189	-	ENSG00000143768.7	protein_coding	KNOWN	2	LEFTY2	LEFTY2	rs4653767	chr1	226916078	0.492	786889	180	0	O00292	0	0	0	1	0.0455291222313372	0.828547990155865	1	1	1	0.726825266611977	0.507149698522157	1.88323917137476e-05	1
ENSG00000186007	LEMD1	chr1	gene	205350506	205425082	-	ENSG00000186007.5	protein_coding	KNOWN	2	LEMD1	LEMD1	rs823118,rs11557080	chr1	205723572	0.234755578243372	298490	31	0	Q68G75	0	0	0	1	0.591878589007383	0.378999179655455	1	1	1	0.320344544708778	2.10857939860106	0.000225988700564972	12
ENSG00000163352	LENEP	chr1	gene	154966062	154966791	+	ENSG00000163352.5	protein_coding	KNOWN	2	LENEP	LENEP	rs1630500,rs35749011,rs114138760,rs76763715,rs2230288	chr1	154855055	0.224633134392752	67877	37	0	Q9Y5L5	0	0	0	1	0.551271534044299	0.116078753076292	1	1	1	0.300656275635767	3.35527402055254	1.88323917137476e-05	1
ENSG00000168924	LETM1	chr4	gene	1813206	1857974	-	ENSG00000168924.9	protein_coding	KNOWN	2	LETM1	LETM1	rs34311866,rs873786,rs11248060,rs6599389,rs6599388,rs35541465	chr4	951947	0.145	893615	51	0	O95202	0	0	0	1	0.48687448728466	0.900738310090238	1	1	1	0.192780968006563	1.75074112274891	0.000470809792843691	25
ENSG00000131981	LGALS3	chr14	gene	55590828	55612126	+	ENSG00000131981.10	protein_coding	KNOWN	2	LGALS3	LGALS3	rs11158026	chr14	55348869	0.0509	241959	44	18	A0A024R693	0	0	0	0.0299425758818704	0.518457752255947	0.323215750615258	1	1	1	0.0980311730926989	3.45190497829304	0.00216572504708098	115
ENSG00000108679	LGALS3BP	chr17	gene	76967338	76976061	-	ENSG00000108679.5	protein_coding	KNOWN	3	LGALS3BP	LGALS3BP	rs666463	chr17	76425480	0.066	550581	25	0	A0A0S2Z3Y1	0	4	1	1	0.627153404429861	0.639868744872847	1	0.363002461033634	0.112387202625103	0.115668580803938	2.60351844890074	0.000470809792843691	25
ENSG00000168481	LGI3	chr8	gene	22004338	22014597	-	ENSG00000168481.4	protein_coding	KNOWN	2	LGI3	LGI3	rs2280104	chr8	22525980	0.816	511383	83	2	Q8N145	7	3	0	0.334700574241181	0.324446267432322	0.601312551271534	0.102132895816243	1	0.140689089417555	0.939704675963905	2.85231046875885	5.64971751412429e-05	3
