Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	char	dist	cap4_enhancer_no	fantom5_enhancer_no	gross	dnm	de	neuron_count	oligo_count	micro_count	fetal_enhancer	adult_enhancer	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	fetal_P	adult_P	DE	weight	pp	num
ENSG00000017427	IGF1	chr12	gene	102789645	102874423	-	ENSG00000017427.11	protein_coding	KNOWN	1	IGF1	IGF1	rs10860964	chr12	103596455	rs10860964:ENSG00000017427	722032	215	0	0.99635	0.9668	1.797e-07	2	0	1	3	0	1	0.0207231040564374	0.707671957671958	0.328924162257496	0.327601410934744	1	0.638007054673721	1	0.00132275132275132	6.97381600546306	0.00232115677321157	122
ENSG00000182700	IGIP	chr5	gene	139505521	139508391	+	ENSG00000182700.3	protein_coding	KNOWN	2	IGIP	IGIP	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000182700	638143	99	0	0.99635	0.9668	0.558	0	0	0	2	0	1	0.28615520282187	0.639770723104056	1	1	1	0.717813051146384	1	0.70679012345679	0.793666924201544	5.70776255707763e-05	3
ENSG00000080854	IGSF9B	chr11	gene	133785185	133826880	-	ENSG00000080854.9	protein_coding	KNOWN	1	IGSF9B	IGSF9B	rs75059851	chr11	133822569	rs75059851:ENSG00000080854	4311	96	4	0.99635	0.9668	0.7235	23	3	0	12	18	0.19620811287478	0.297619047619048	0.00661375661375661	0.0317460317460317	1	0.135802469135802	0.285714285714286	0.0502645502645503	0.854938271604938	8.16578468980357	0.000837138508371385	44
ENSG00000113141	IK	chr5	gene	140026643	140042064	+	ENSG00000113141.9	protein_coding	KNOWN	1	IK	IK	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000113141	117021	110	6	0.99635	0.9668	0.5906	0	0	0	2	8	0.120811287477954	0.227954144620811	0.123015873015873	1	1	1	0.717813051146384	0.134920634920635	0.74294532627866	4.39564326798272	0.00214992389649924	113
ENSG00000142224	IL19	chr1	gene	206972215	207016324	+	ENSG00000142224.11	protein_coding	KNOWN	2	IL19	IL19	rs7523273	chr1	207977083	rs7523273:ENSG00000142224	1004868	172	16	0.99635	0.9668	0.440820875369405	0	0	0	1	0	0.0242504409171076	0.0595238095238095	0.959435626102293	1	1	1	0.810405643738977	1	0.579365079365079	0.587232522674896	0	0
ENSG00000162891	IL20	chr1	gene	207038699	207042568	+	ENSG00000162891.6	protein_coding	KNOWN	2	IL20	IL20	rs7523273	chr1	207977083	rs7523273:ENSG00000162891	938384	129	0	0.99635	0.9668	0.400467464412807	0	0	0	1	0	1	0.167548500881834	0.896384479717813	1	1	1	0.810405643738977	1	0.515873015873016	0.771280488275137	3.80517503805175e-05	2
ENSG00000174564	IL20RB	chr3	gene	136665072	136729927	+	ENSG00000174564.8	protein_coding	KNOWN	2	IL20RB	IL20RB	rs7432375	chr3	136288405	rs7432375:ENSG00000174564	376667	138	0	0.99635	0.9668	0.217159343177115	0	0	0	12	0	1	0.134920634920635	0.37962962962963	1	1	1	0.285714285714286	1	0.294091710758377	2.19242277935193	0.000285388127853881	15
ENSG00000110944	IL23A	chr12	gene	56732663	56734193	+	ENSG00000110944.4	protein_coding	KNOWN	3	IL23A	IL23A	rs12826178	chr12	57622371	rs12826178:ENSG00000110944	889708	58	5	0.99635	0.9668	0.164946252953117	0	0	0	0	6	0.153439153439153	0.47310405643739	0.849206349206349	1	1	1	1	0.167989417989418	0.231040564373898	3.41246934273711	0.000171232876712329	9
ENSG00000162892	IL24	chr1	gene	207070788	207077484	+	ENSG00000162892.11	protein_coding	KNOWN	2	IL24	IL24	rs7523273	chr1	207977083	rs7523273:ENSG00000162892	906295	101	1	0.99635	0.9668	0.130225735476329	0	0	0	6	0	0.488977072310406	0.275573192239859	0.86331569664903	1	1	1	0.47663139329806	1	0.187830687830688	1.81918916033546	0.000399543378995434	21
ENSG00000104951	IL4I1	chr19	gene	50392916	50432796	-	ENSG00000104951.10	protein_coding	KNOWN	3	IL4I1	IL4I1	rs56873913	chr19	50091199	rs56873913:ENSG00000104951	341597	40	6	0.99635	0.9668	0.754010068226116	0	0	0	4	0	0.120811287477954	0.56305114638448	0.343033509700176	1	1	1	0.569664902998236	1	0.870811287477954	1.20825712818167	7.6103500761035e-05	4
ENSG00000091181	IL5RA	chr3	gene	3111233	3168297	-	ENSG00000091181.14	protein_coding	KNOWN	1	IL5RA	IL5RA	rs17194490	chr3	2547786	rs17194490:ENSG00000091181	620511	8	1	0.99635	0.9668	0.24259389875666	0	0	0	5	0	0.488977072310406	0.740299823633157	0.625661375661376	1	1	1	0.514550264550265	1	0.325396825396825	1.59165582793477	0.000209284627092846	11
ENSG00000184903	IMMP2L	chr7	gene	110303110	111202573	-	ENSG00000184903.5	protein_coding	KNOWN	1	IMMP2L	IMMP2L	rs13240464,rs211829	chr7	110898915	rs13240464:ENSG00000184903	303658	185	0	0.00365	0.9668	0.1216	0	0	0	0	0	1	0.0436507936507936	0.310846560846561	1	1	1	1	1	0.173721340388007	2.91875861758508	0.000380517503805175	20
ENSG00000148798	INA	chr10	gene	105036920	105050108	+	ENSG00000148798.5	protein_coding	KNOWN	2	INA	INA	rs11191419	chr10	104612335	rs11191419:ENSG00000148798	424585	103	2	0.99635	0.9668	0.8743	11	2	1	1	0	0.346119929453263	0.262786596119929	0.424162257495591	0.0776014109347443	0.327601410934744	0.17989417989418	0.810405643738977	1	0.935626102292769	0.92417855985565	0.000171232876712329	9
ENSG00000175189	INHBC	chr12	gene	57828527	57845842	+	ENSG00000175189.2	protein_coding	KNOWN	2	INHBC	INHBC	rs12826178	chr12	57622371	rs12826178:ENSG00000175189	206156	0	0	0.99635	0.9668	0.448238439629566	0	0	0	9	2	1	1	0.209435626102293	1	1	1	0.361111111111111	0.263227513227513	0.58994708994709	3.42579783642751	0.000266362252663623	14
ENSG00000139269	INHBE	chr12	gene	57846106	57853063	+	ENSG00000139269.2	protein_coding	KNOWN	2	INHBE	INHBE	rs12826178	chr12	57622371	rs12826178:ENSG00000139269	223735	76	0	0.99635	0.9668	0.428691869802504	0	0	0	7	0	1	0.384479717813051	0.225749559082892	1	1	1	0.432539682539683	1	0.559964726631393	2.06821052520314	0	0
ENSG00000128908	INO80	chr15	gene	41267889	41408552	-	ENSG00000128908.10	protein_coding	KNOWN	2	INO80	INO80	rs56205728	chr15	40567237	rs56205728:ENSG00000128908	841315	15	2	0.99635	0.0332	0.3067	1	0	2	32	10	0.346119929453263	0.683862433862434	0.801146384479718	0.361992945326279	0.271604938271605	1	0.0621693121693122	0.110229276895944	0.393298059964727	3.3600918757045	0.000684931506849315	36
ENSG00000169592	INO80E	chr16	gene	30006615	30017114	+	ENSG00000169592.10	protein_coding	KNOWN	2	INO80E	INO80E	rs12691307	chr16	29939877	rs12691307:ENSG00000169592	66738	68	0	0.99635	0.9668	0.157	0	0	0	31	1	1	0.425044091710758	0.0718694885361552	1	1	1	0.0679012345679012	0.301587301587302	0.21957671957672	5.34765279908896	0.00254946727549467	134
ENSG00000168918	INPP5D	chr2	gene	233924677	234116549	+	ENSG00000168918.9	protein_coding	KNOWN	1	INPP5D	INPP5D	rs6704768	chr2	233592501	rs6704768:ENSG00000168918	332176	81	9	0.99635	0.9668	0.06825	0	0	37	42	15	0.0687830687830688	0.358906525573192	0.332451499118166	1	0.00485008818342152	1	0.0339506172839506	0.0674603174603175	0.115961199294533	5.95197667296477	0.00165525114155251	87
ENSG00000132376	INPP5K	chr17	gene	1397865	1420182	-	ENSG00000132376.13	protein_coding	KNOWN	2	INPP5K	INPP5K	rs4523957	chr17	2208899	rs4523957:ENSG00000132376	788717	72	6	0.99635	0.9668	0.8599	2	4	24	7	1	0.120811287477954	0.406084656084656	0.761022927689594	0.328924162257496	0.0189594356261023	0.109347442680776	0.432539682539683	0.301587301587302	0.927689594356261	1.5468456314194	0.000266362252663623	14
ENSG00000164880	INTS1	chr7	gene	1509913	1545489	-	ENSG00000164880.11	protein_coding	KNOWN	1	INTS1	INTS1	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000164880	479607	103	0	0.99635	0.0332	0.9056	0	1	6	55	39	1	0.262786596119929	0.4836860670194	1	0.14373897707231	0.2336860670194	0.0163139329805996	0.013668430335097	0.952821869488536	5.06731297327567	0.00260654490106545	137
ENSG00000117408	IPO13	chr1	gene	44412611	44433694	+	ENSG00000117408.5	protein_coding	KNOWN	2	IPO13	IPO13	rs11210892	chr1	44100084	rs11210892:ENSG00000117408	312527	178	5	0.99635	0.9668	0.5976	2	6	1	8	19	0.153439153439153	0.0511463844797178	0.315696649029982	0.328924162257496	0.327601410934744	0.0758377425044092	0.395943562610229	0.0445326278659612	0.748236331569665	4.5545430455068	0.00173135464231355	91
ENSG00000133704	IPO8	chr12	gene	30781922	30848920	-	ENSG00000133704.4	protein_coding	KNOWN	1	IPO8	IPO8	rs679087	chr12	29917265	rs679087:ENSG00000133704	931655	166	0	0.99635	0.9668	0.795	0	0	0	1	0	1	0.0709876543209877	0.888888888888889	1	1	1	0.810405643738977	1	0.892857142857143	0.231111720963387	0.000114155251141553	6
ENSG00000106012	IQCE	chr7	gene	2598632	2654368	+	ENSG00000106012.12	protein_coding	KNOWN	2	IQCE	IQCE	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000106012	573536	25	6	0.99635	0.9668	0.8364	0	0	6	21	29	0.120811287477954	0.638447971781305	0.582010582010582	1	0.14373897707231	1	0.144179894179894	0.02336860670194	0.918871252204586	4.38223766253713	0.00104642313546423	55
ENSG00000173389	IQCF1	chr3	gene	51843797	51937386	-	ENSG00000173389.10	protein_coding	KNOWN	2	IQCF1	IQCF1	rs2535627	chr3	52845105	rs2535627:ENSG00000173389	907719	0	3	0.99635	0.9668	0.163665822546974	0	0	0	8	11	0.247795414462081	1	0.864638447971781	1	1	1	0.395943562610229	0.100529100529101	0.228835978835979	3.91750165622625	0.000228310502283105	12
ENSG00000184345	IQCF2	chr3	gene	51895645	51897440	+	ENSG00000184345.4	protein_coding	KNOWN	2	IQCF2	IQCF2	rs2535627	chr3	52845105	rs2535627:ENSG00000184345	949460	0	3	0.99635	0.9668	0.435307635935863	0	0	0	9	0	0.247795414462081	1	0.907407407407407	1	1	1	0.361111111111111	1	0.569664902998236	0.659870728958743	1.90258751902588e-05	1
ENSG00000229972	IQCF3	chr3	gene	51851620	51864876	+	ENSG00000229972.3	protein_coding	KNOWN	2	IQCF3	IQCF3	rs2535627	chr3	52845105	rs2535627:ENSG00000229972	993485	103	0	0.99635	0.9668	0.600109317909593	0	0	0	25	0	1	0.262786596119929	0.948853615520282	1	1	1	0.104497354497354	1	0.751322751322751	0.338420701024349	0	0
ENSG00000214681	IQCF5	chr3	gene	51907737	51911141	-	ENSG00000214681.2	protein_coding	KNOWN	2	IQCF5	IQCF5	rs2535627	chr3	52845105	rs2535627:ENSG00000214681	933964	112	3	0.99635	0.9668	0.318538927038624	0	0	0	4	0	0.247795414462081	0.218253968253968	0.890652557319224	1	1	1	0.569664902998236	1	0.410934744268078	1.00512172461444	0	0
ENSG00000140575	IQGAP1	chr15	gene	90931450	91045475	+	ENSG00000140575.8	protein_coding	KNOWN	2	IQGAP1	IQGAP1	rs4702	chr15	91426560	rs4702:ENSG00000140575	495110	99	32	0.99635	0.9668	0.7195	1	10	0	12	3	0.00573192239858906	0.28615520282187	0.501763668430335	0.361992945326279	1	0.044973544973545	0.285714285714286	0.229276895943563	0.850529100529101	2.32434755537545	0.000932267884322679	49
ENSG00000136381	IREB2	chr15	gene	78729773	78793798	+	ENSG00000136381.8	protein_coding	KNOWN	2	IREB2	IREB2	rs8042374	chr15	78908032	rs8042374:ENSG00000136381	178259	136	7	0.99635	0.9668	0.6842	5	3	4	6	1	0.0974426807760141	0.142857142857143	0.184303350970018	0.169753086419753	0.189594356261023	0.135802469135802	0.47663139329806	0.301587301587302	0.821428571428571	3.08657827379403	0.000646879756468798	34
ENSG00000126456	IRF3	chr19	gene	50162829	50169132	-	ENSG00000126456.10	protein_coding	KNOWN	3	IRF3	IRF3	rs56873913	chr19	50091199	rs56873913:ENSG00000126456	77933	74	2	0.99635	0.9668	0.01715	0	0	0	0	6	0.346119929453263	0.394620811287478	0.0837742504409171	1	1	1	1	0.167989417989418	0.058641975308642	7.09978841903399	0.00285388127853881	150
ENSG00000105655	ISYNA1	chr19	gene	18545198	18549111	-	ENSG00000105655.10	protein_coding	KNOWN	3	ISYNA1	ISYNA1	rs2905426	chr19	19478022	rs2905426:ENSG00000105655	928911	21	1	0.99635	0.9668	0.6642	0	0	0	7	0	0.488977072310406	0.656084656084656	0.885802469135803	1	1	1	0.432539682539683	1	0.80952380952381	0.332570393699915	3.80517503805175e-05	2
ENSG00000111203	ITFG2	chr12	gene	2921788	2968957	+	ENSG00000111203.7	protein_coding	KNOWN	2	ITFG2	ITFG2	rs2007044	chr12	2344960	rs2007044:ENSG00000111203	576828	149	0	0.99635	0.9668	0.8621	0	0	0	15	0	1	0.103174603174603	0.585537918871252	1	1	1	0.220899470899471	1	0.928130511463845	0.609807253542424	5.70776255707763e-05	3
ENSG00000144668	ITGA9	chr3	gene	37493606	37865005	+	ENSG00000144668.7	protein_coding	KNOWN	2	ITGA9	ITGA9	rs75968099	chr3	36858583	rs75968099:ENSG00000144668	635023	92	6	0.99635	0.9668	0.07612	19	0	9	22	0	0.120811287477954	0.309964726631393	0.637566137566138	0.0392416225749559	0.0943562610229277	1	0.134920634920635	1	0.124338624338624	2.53484385603846	0.000380517503805175	20
ENSG00000005844	ITGAL	chr16	gene	30483979	30534289	+	ENSG00000005844.12	protein_coding	KNOWN	2	ITGAL	ITGAL	rs12691307	chr16	29939877	rs12691307:ENSG00000005844	544102	30	3	0.99635	0.9668	0.7368	0	0	1	48	7	0.247795414462081	0.60978835978836	0.550705467372134	1	0.327601410934744	1	0.0229276895943563	0.150793650793651	0.862433862433862	2.63639489675998	0.000722983257229833	38
ENSG00000055957	ITIH1	chr3	gene	52811603	52826078	+	ENSG00000055957.6	protein_coding	KNOWN	2	ITIH1	ITIH1	rs2535627	chr3	52845105	rs2535627:ENSG00000055957	33502	87	0	0.99635	0.9668	0.436081950530035	0	0	0	12	0	1	0.33289241622575	0.041005291005291	1	1	1	0.285714285714286	1	0.572310405643739	3.75212793927799	5.70776255707763e-05	3
ENSG00000162267	ITIH3	chr3	gene	52828784	52843025	+	ENSG00000162267.7	protein_coding	KNOWN	2	ITIH3	ITIH3	rs2535627	chr3	52845105	rs2535627:ENSG00000162267	16321	80	0	0.99635	0.9668	0.574036329308452	0	0	0	7	0	1	0.364197530864198	0.0211640211640212	1	1	1	0.432539682539683	1	0.727072310405644	4.1741819962278	0.000570776255707763	30
ENSG00000055955	ITIH4	chr3	gene	52846991	52865495	-	ENSG00000055955.10	protein_coding	KNOWN	2	ITIH4	ITIH4	rs2535627	chr3	52845105	rs2535627:ENSG00000055955	20390	77	0	0.99635	0.9668	0.331461697380877	0	0	0	5	0	1	0.378747795414462	0.0286596119929453	1	1	1	0.514550264550265	1	0.427689594356261	4.40162398830222	0.000399543378995434	21
ENSG00000128928	IVD	chr15	gene	40697686	40728146	+	ENSG00000128928.4	protein_coding	KNOWN	1	IVD	IVD	rs56205728	chr15	40567237	rs56205728:ENSG00000128928	130449	10	0	0.99635	0.9668	0.04039	10	0	27	10	0	1	0.723544973544973	0.135802469135802	0.0895061728395062	0.013668430335097	1	0.327160493827161	1	0.0890652557319224	4.41493984932051	0.000665905631659056	35
ENSG00000182264	IZUMO1	chr19	gene	49244145	49250166	-	ENSG00000182264.3	protein_coding	KNOWN	3	IZUMO1	IZUMO1	rs56873913	chr19	50091199	rs56873913:ENSG00000182264	841033	89	7	0.99635	0.9668	0.72582174041135	6	0	5	7	0	0.0974426807760141	0.322310405643739	0.800705467372134	0.148589065255732	0.160493827160494	1	0.432539682539683	1	0.856701940035273	0.376927321156607	0	0
ENSG00000161652	IZUMO2	chr19	gene	50655805	50666538	-	ENSG00000161652.6	protein_coding	KNOWN	2	IZUMO2	IZUMO2	rs56873913	chr19	50091199	rs56873913:ENSG00000161652	575339	3	1	0.99635	0.9668	0.431114031001833	0	0	0	7	0	0.488977072310406	0.762345679012346	0.583774250440917	1	1	1	0.432539682539683	1	0.562169312169312	1.11419313560581	0	0
ENSG00000166086	JAM3	chr11	gene	133938820	134021896	+	ENSG00000166086.7	protein_coding	KNOWN	2	JAM3	JAM3	rs75059851	chr11	133822569	rs75059851:ENSG00000166086	116251	34	1	0.99635	0.9668	0.4103	2	23	1	18	15	0.488977072310406	0.590828924162258	0.120811287477954	0.328924162257496	0.327601410934744	0.0171957671957672	0.182980599647266	0.0674603174603175	0.530864197530864	5.44299034089366	0.000361491628614916	19
ENSG00000100221	JOSD1	chr22	gene	39081548	39097561	-	ENSG00000100221.6	protein_coding	KNOWN	1	JOSD1	JOSD1	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000100221	889456	14	14	0.99635	0.9668	0.5187	4	1	1	4	5	0.0299823633156966	0.693562610229277	0.848324514991182	0.197971781305115	0.327601410934744	0.2336860670194	0.569664902998236	0.187389770723104	0.674162257495591	2.2333409884638	0.000190258751902588	10
ENSG00000161677	JOSD2	chr19	gene	51009255	51014435	-	ENSG00000161677.5	protein_coding	KNOWN	3	JOSD2	JOSD2	rs56873913	chr19	50091199	rs56873913:ENSG00000161677	923236	44	0	0.99635	0.9668	0.4935	0	0	6	0	0	1	0.540564373897707	0.880952380952381	1	0.14373897707231	1	1	1	0.648589065255732	0.559707649885349	3.80517503805175e-05	2
ENSG00000234616	JRK	chr8	gene	143738874	143763386	-	ENSG00000234616.3	processed_transcript	KNOWN	2	JRK	JRK	rs4129585	chr8	143312933	rs4129585:ENSG00000234616	450453	0	0	0.99635	0.9668	0.4326	2	0	2	47	6	1	1	0.447971781305115	0.328924162257496	0.271604938271605	1	0.0251322751322751	0.167989417989418	0.563492063492063	3.16048135634032	0.000323439878234399	17
ENSG00000103510	KAT8	chr16	gene	31127075	31142714	+	ENSG00000103510.14	protein_coding	KNOWN	1	KAT8	KAT8	rs12691307	chr16	29939877	rs12691307:ENSG00000103510	1187198	72	0	0.99635	0.9668	0.5374	7	0	24	19	2	1	0.406084656084656	0.993827160493827	0.127865961199295	0.0189594356261023	1	0.171075837742504	0.263227513227513	0.691358024691358	1.71002598564025	0.00045662100456621	24
ENSG00000140854	KATNB1	chr16	gene	57769642	57791162	+	ENSG00000140854.8	protein_coding	KNOWN	2	KATNB1	KATNB1	rs12325245	chr16	58681393	rs12325245:ENSG00000140854	911751	28	0	0.99635	0.9668	0.4228	3	0	4	5	7	1	0.622134038800706	0.869488536155203	0.27336860670194	0.189594356261023	1	0.514550264550265	0.150793650793651	0.548500881834215	2.63225944901862	0.00045662100456621	24
ENSG00000104848	KCNA7	chr19	gene	49570675	49576198	-	ENSG00000104848.1	protein_coding	KNOWN	3	KCNA7	KCNA7	rs56873913	chr19	50091199	rs56873913:ENSG00000104848	515001	89	1	0.99635	0.9668	0.335902310434668	0	0	0	1	0	0.488977072310406	0.322310405643739	0.51984126984127	1	1	1	0.810405643738977	1	0.437830687830688	1.48015476511274	1.90258751902588e-05	1
ENSG00000158445	KCNB1	chr20	gene	47984946	48099184	-	ENSG00000158445.5	protein_coding	KNOWN	2	KCNB1	KCNB1	rs7267348	chr20	48131036	rs7267348:ENSG00000158445	31852	120	1	0.99635	0.9668	0.002239	86	2	0	9	0	0.488977072310406	0.188271604938272	0.0383597883597884	0.00352733686067019	1	0.17989417989418	0.361111111111111	1	0.0229276895943563	7.03615549245927	0.00237823439878234	125
ENSG00000131398	KCNC3	chr19	gene	50815194	50836772	-	ENSG00000131398.8	protein_coding	KNOWN	2	KCNC3	KCNC3	rs56873913	chr19	50091199	rs56873913:ENSG00000131398	745573	38	8	0.99635	0.9668	6.51e-06	0	0	0	0	0	0.0824514991181658	0.570987654320988	0.723544973544973	1	1	1	1	1	0.00396825396825397	5.85302166126898	0.000837138508371385	44
ENSG00000184611	KCNH7	chr2	gene	163227917	163695240	-	ENSG00000184611.7	protein_coding	KNOWN	2	KCNH7	KCNH7	rs2909457	chr2	162845855	rs2909457:ENSG00000184611	849385	69	3	0.99635	0.9668	6.344e-05	36	0	0	1	0	0.247795414462081	0.420634920634921	0.811728395061728	0.0185185185185185	1	1	0.810405643738977	1	0.00705467372134039	5.16265442622243	0.000627853881278539	33
ENSG00000115474	KCNJ13	chr2	gene	233631174	233641278	-	ENSG00000115474.6	protein_coding	KNOWN	1	KCNJ13	KCNJ13	rs6704768	chr2	233592501	rs6704768:ENSG00000115474	48777	75	0	0.99635	0.9668	0.05785	0	0	0	5	0	1	0.391093474426808	0.0502645502645503	1	1	1	0.514550264550265	1	0.10626102292769	5.23231194781014	0.000133181126331811	7
ENSG00000185760	KCNQ5	chr6	gene	73331520	73908574	+	ENSG00000185760.10	protein_coding	KNOWN	1	KCNQ5	KCNQ5	rs1339227	chr6	73155701	rs1339227:ENSG00000185760	175819	167	2	0.99635	0.0332	0.318	26	0	0	21	0	0.346119929453263	0.0696649029982363	0.179012345679012	0.0286596119929453	1	1	0.144179894179894	1	0.408730158730159	2.6150006045277	0.000684931506849315	36
ENSG00000164794	KCNV1	chr8	gene	110975874	110988076	-	ENSG00000164794.3	protein_coding	KNOWN	2	KCNV1	KCNV1	rs36068923	chr8	111485761	rs36068923:ENSG00000164794	497685	18	1	0.99635	0.9668	0.2514	13	0	0	0	0	0.488977072310406	0.670634920634921	0.504409171075838	0.0665784832451499	1	1	1	1	0.332010582010582	1.78695592995565	9.51293759512938e-05	5
ENSG00000110906	KCTD10	chr12	gene	109886461	109915349	-	ENSG00000110906.8	protein_coding	KNOWN	1	KCTD10	KCTD10	rs4766428	chr12	110723245	rs4766428:ENSG00000110906	807896	23	2	0.99635	0.9668	0.72	0	0	0	5	0	0.346119929453263	0.646825396825397	0.772927689594356	1	1	1	0.514550264550265	1	0.851410934744268	0.418430162345536	0.000190258751902588	10
ENSG00000174943	KCTD13	chr16	gene	29916333	29938356	-	ENSG00000174943.5	protein_coding	KNOWN	2	KCTD13	KCTD13	rs12691307	chr16	29939877	rs12691307:ENSG00000174943	1521	0	1	0.99635	0.9668	0.0001059	11	2	0	36	3	0.488977072310406	1	0.00220458553791887	0.0776014109347443	1	0.17989417989418	0.0489417989417989	0.229276895943563	0.00793650793650794	12.4263225126372	0.00165525114155251	87
ENSG00000155729	KCTD18	chr2	gene	201353675	201384507	-	ENSG00000155729.8	protein_coding	KNOWN	2	KCTD18	KCTD18	chr2_200825237_I	chr2	200825237	chr2_200825237_I:ENSG00000155729	559270	41	2	0.99635	0.9668	0.8783	8	2	5	8	0	0.346119929453263	0.556878306878307	0.568342151675485	0.112874779541446	0.160493827160494	0.17989417989418	0.395943562610229	1	0.936507936507937	0.630628944394269	7.6103500761035e-05	4
ENSG00000168676	KCTD19	chr16	gene	67323331	67360666	-	ENSG00000168676.6	protein_coding	KNOWN	2	KCTD19	KCTD19	rs8044995	chr16	68189340	rs8044995:ENSG00000168676	828674	131	0	0.99635	0.9668	0.506237633613232	3	0	1	0	0	1	0.16005291005291	0.790123456790123	0.27336860670194	0.327601410934744	1	1	1	0.661816578483245	0.648332904526948	0	0
ENSG00000120733	KDM3B	chr5	gene	137688285	137772717	+	ENSG00000120733.8	protein_coding	KNOWN	2	KDM3B	KDM3B	rs3849046	chr5	137851192	rs3849046:ENSG00000120733	162907	57	5	0.99635	0.9668	0.2787	4	3	2	10	5	0.153439153439153	0.479276895943563	0.16358024691358	0.197971781305115	0.271604938271605	0.135802469135802	0.327160493827161	0.187389770723104	0.361552028218695	4.50236542275278	0.00163622526636225	86
ENSG00000066135	KDM4A	chr1	gene	44115829	44171186	+	ENSG00000066135.8	protein_coding	KNOWN	2	KDM4A	KDM4A	rs11210892	chr1	44100084	rs11210892:ENSG00000066135	15745	12	2	0.99635	0.9668	0.7343	7	3	4	10	0	0.346119929453263	0.709876543209877	0.0202821869488536	0.127865961199295	0.189594356261023	0.135802469135802	0.327160493827161	1	0.861552028218695	4.04703210060346	0.0012937595129376	68
ENSG00000139330	KERA	chr12	gene	91444268	91451760	-	ENSG00000139330.5	protein_coding	KNOWN	2	KERA	KERA	rs4240748	chr12	92246786	rs4240748:ENSG00000139330	795026	224	0	0.99635	0.9668	0.404890292887033	0	0	0	0	0	1	0.0145502645502645	0.764991181657848	1	1	1	1	1	0.52336860670194	0.915360242704658	9.51293759512938e-05	5
ENSG00000135314	KHDC1	chr6	gene	73951037	74020088	-	ENSG00000135314.8	protein_coding	KNOWN	2	KHDC1	KHDC1	rs1339227	chr6	73155701	rs1339227:ENSG00000135314	864387	81	1	0.99635	0.9668	0.7503	8	0	0	1	0	0.488977072310406	0.358906525573192	0.822751322751323	0.112874779541446	1	1	0.810405643738977	1	0.869047619047619	0.335458641135276	3.80517503805175e-05	2
ENSG00000203908	C6orf221	chr6	gene	74072400	74073894	+	ENSG00000203908.3	protein_coding	KNOWN	2	C6orf221	KHDC3L	rs1339227	chr6	73155701	rs1339227:ENSG00000203908	916699	137	0	0.99635	0.9668	0.394360864560548	0	0	0	0	0	1	0.138888888888889	0.873897707231041	1	1	1	1	1	0.50705467372134	0.813928393448056	0	0
ENSG00000196123	KIAA0895L	chr16	gene	67209505	67217943	-	ENSG00000196123.7	protein_coding	KNOWN	2	KIAA0895L	KIAA0895L	rs8044995	chr16	68189340	rs8044995:ENSG00000196123	971397	96	2	0.99635	0.9668	0.01327	4	1	2	5	0	0.346119929453263	0.297619047619048	0.927689594356261	0.197971781305115	0.271604938271605	0.2336860670194	0.514550264550265	1	0.0511463844797178	3.04812156473132	0	0
ENSG00000169330	KIAA1024	chr15	gene	79724858	79764632	+	ENSG00000169330.4	protein_coding	KNOWN	2	KIAA1024	KIAA1024	rs8042374	chr15	78908032	rs8042374:ENSG00000169330	816826	121	0	0.99635	0.9668	0.01425	0	1	0	1	0	1	0.185185185185185	0.779541446208113	1	1	0.2336860670194	0.810405643738977	1	0.0524691358024691	3.19657959338617	0.000266362252663623	14
ENSG00000164659	KIAA1324L	chr7	gene	86506222	86689015	-	ENSG00000164659.10	protein_coding	KNOWN	1	KIAA1324L	KIAA1324L	rs12704290	chr7	86427626	rs12704290:ENSG00000164659	261389	93	2	0.99635	0.9668	0.3768	0	28	0	8	0	0.346119929453263	0.308201058201058	0.261463844797178	1	1	0.0127865961199295	0.395943562610229	1	0.489858906525573	2.05509714105793	0.000171232876712329	9
ENSG00000142609	C1orf222	chr1	gene	1853396	1935276	-	ENSG00000142609.12	protein_coding	KNOWN	1	C1orf222	KIAA1751	rs4648845	chr1	2387101	rs4648845:ENSG00000142609	451825	85	0	0.99635	0.9668	0.01809	0	0	0	41	42	1	0.341269841269841	0.448853615520282	1	1	1	0.0374779541446208	0.0114638447971781	0.0599647266313933	8.08361437367493	0.000570776255707763	30
ENSG00000149633	KIAA1755	chr20	gene	36838890	36889174	-	ENSG00000149633.6	protein_coding	KNOWN	2	KIAA1755	KIAA1755	rs6065094	chr20	37453194	rs6065094:ENSG00000149633	564020	14	2	0.99635	0.9668	0.9536	0	0	0	20	1	0.346119929453263	0.693562610229277	0.572751322751323	1	1	1	0.159171075837743	0.301587301587302	0.97663139329806	1.77964537777054	0	0
ENSG00000112984	KIF20A	chr5	gene	137514408	137523404	+	ENSG00000112984.7	protein_coding	KNOWN	2	KIF20A	KIF20A	rs3849046	chr5	137851192	rs3849046:ENSG00000112984	336784	139	0	0.99635	0.9668	0.603777695367082	0	0	0	5	0	1	0.130511463844797	0.337742504409171	1	1	1	0.514550264550265	1	0.755291005291005	1.36612366163057	0.000551750380517504	29
